DER_mass_vis	PRI_met_phi	2.7829290135313548e-05
DER_pt_ratio_lep_tau	PRI_tau_phi	-0.00011129041925919384
PRI_lep_pt	PRI_jet_leading_phi	0.000250129438884603
DER_pt_tot	PRI_lep_phi	-0.0002569722866753635
DER_mass_MMC	PRI_jet_leading_eta	0.0002683954555025327
PRI_lep_pt	PRI_lep_eta	0.00035024500256208504
DER_mass_vis	PRI_jet_leading_eta	0.00040802190898968935
PRI_tau_eta	PRI_tau_phi	-0.00041412211205548404
PRI_tau_pt	PRI_met_phi	0.0005173839445109688
DER_sum_pt	PRI_jet_leading_phi	-0.0005547484217243497
DER_deltar_tau_lep	PRI_met_phi	-0.0005580766409676541
DER_met_phi_centrality	PRI_tau_eta	-0.0006894214689589949
DER_deltar_tau_lep	PRI_jet_leading_eta	-0.0006897894667095588
DER_mass_transverse_met_lep	PRI_jet_leading_eta	-0.0007455777040061277
DER_mass_vis	PRI_lep_eta	0.0007481745716387206
PRI_tau_phi	PRI_lep_pt	-0.0008294052007436125
DER_pt_ratio_lep_tau	PRI_tau_eta	0.000953775061805617
PRI_met	PRI_jet_leading_eta	-0.0010208268812910862
PRI_tau_eta	PRI_lep_phi	0.001031486071958634
DER_sum_pt	PRI_jet_leading_eta	0.0010592364757001625
DER_pt_tot	PRI_jet_leading_eta	0.0010601806133405396
PRI_lep_phi	PRI_jet_leading_eta	0.0010937372976026606
DER_pt_tot	PRI_lep_eta	0.001128886167843381
PRI_tau_pt	PRI_tau_phi	0.0012241582403573444
PRI_jet_leading_pt	PRI_jet_leading_eta	0.0012292149760453185
PRI_jet_leading_eta	PRI_jet_all_pt	0.0012292164122440282
PRI_met_phi	PRI_jet_leading_eta	-0.0013093747751352358
DER_met_phi_centrality	PRI_lep_phi	0.001315126114962327
PRI_tau_eta	PRI_jet_leading_phi	-0.0013241414093520484
DER_mass_MMC	PRI_jet_leading_phi	-0.0013735963557679049
DER_mass_transverse_met_lep	PRI_lep_phi	-0.0013997284394410099
DER_pt_ratio_lep_tau	PRI_met_phi	-0.0015464127458998007
DER_sum_pt	PRI_lep_phi	-0.0015660714778699158
PRI_tau_eta	PRI_met	0.0016101529378193813
PRI_lep_pt	PRI_met_phi	-0.0016485396501748947
PRI_tau_eta	PRI_met_phi	-0.0016651869761865358
PRI_met_sumet	PRI_jet_leading_phi	0.0017958437126068699
PRI_tau_phi	PRI_jet_leading_eta	-0.0018995625952744604
DER_mass_MMC	PRI_lep_phi	0.0019444151078546492
PRI_tau_phi	PRI_met	0.0020617323724818446
DER_mass_MMC	PRI_lep_eta	-0.002150075231072753
PRI_met	PRI_met_phi	-0.002156385847446125
DER_sum_pt	PRI_tau_phi	0.00223605318338159
DER_pt_tot	PRI_met_phi	-0.0022794558115971164
PRI_jet_leading_eta	PRI_jet_leading_phi	-0.00229998989706738
PRI_met_sumet	PRI_jet_leading_eta	0.0023105588500947506
DER_pt_tot	PRI_jet_leading_phi	0.0023632374970642303
PRI_met_phi	PRI_met_sumet	-0.002384031315918322
PRI_lep_eta	PRI_met_sumet	-0.0024767178028316777
DER_pt_tot	PRI_tau_phi	-0.0025026405607861332
PRI_lep_phi	PRI_jet_all_pt	-0.0025123839308969385
PRI_lep_phi	PRI_jet_leading_pt	-0.0025123839787752353
DER_pt_h	PRI_lep_phi	-0.0025888407956629446
DER_met_phi_centrality	PRI_jet_leading_phi	-0.002665043846037585
PRI_met	PRI_jet_leading_phi	0.0027974386456242335
DER_sum_pt	PRI_met_phi	0.002801471577802937
DER_pt_h	PRI_jet_leading_eta	0.002881230335975394
DER_pt_h	PRI_jet_leading_phi	-0.0029821559605221746
PRI_tau_eta	PRI_met_sumet	-0.0030086092119404537
PRI_tau_phi	PRI_jet_all_pt	0.0030502291229323243
