PRI_lep_phi	PRI_jet_leading_eta	2.2555073925053257e-05
PRI_jet_leading_eta	PRI_jet_subleading_phi	-4.38732617828673e-05
DER_mass_MMC	PRI_jet_subleading_phi	7.552901861326947e-05
PRI_tau_phi	PRI_jet_subleading_eta	-8.57692612984266e-05
PRI_tau_pt	PRI_tau_eta	-0.0001262761169561361
DER_pt_tot	PRI_tau_phi	0.0001280600809794598
DER_prodeta_jet_jet	PRI_lep_eta	-0.00014552714822762655
DER_deltaeta_jet_jet	PRI_tau_phi	-0.00017891758900739064
DER_pt_tot	PRI_jet_subleading_phi	-0.00025050004051897366
PRI_met_sumet	PRI_jet_leading_eta	0.0002592609380099719
PRI_lep_eta	PRI_lep_phi	-0.0002761187986425919
DER_mass_transverse_met_lep	PRI_lep_phi	0.00032196276702329787
DER_pt_h	PRI_jet_subleading_eta	0.0003831842397494263
DER_deltaeta_jet_jet	PRI_lep_phi	-0.0003918840348946043
DER_deltaeta_jet_jet	PRI_jet_all_pt	-0.0004150458889718107
DER_deltaeta_jet_jet	PRI_tau_eta	-0.0004473231408101028
PRI_jet_subleading_pt	PRI_jet_subleading_eta	0.00046067615683086956
DER_pt_ratio_lep_tau	PRI_tau_phi	0.0005033443081132203
DER_pt_ratio_lep_tau	PRI_jet_leading_eta	0.0005034621018232735
PRI_jet_subleading_eta	PRI_jet_all_pt	0.0005289534984547526
DER_met_phi_centrality	PRI_lep_phi	-0.0005499761059441036
DER_prodeta_jet_jet	PRI_tau_phi	-0.000564602192134785
PRI_met_sumet	PRI_jet_subleading_eta	-0.0005805963475927356
PRI_tau_pt	PRI_jet_leading_eta	0.000580628426153604
PRI_jet_leading_eta	PRI_jet_all_pt	0.000600319074075838
PRI_lep_pt	PRI_met_phi	0.0006683693072732359
DER_deltaeta_jet_jet	PRI_jet_leading_eta	0.000676499558885302
DER_prodeta_jet_jet	PRI_jet_subleading_phi	0.0007066721224672791
DER_pt_h	DER_deltaeta_jet_jet	-0.000722314443419022
DER_deltar_tau_lep	PRI_lep_eta	0.0007535840031957379
DER_prodeta_jet_jet	PRI_met	-0.0007559307514875536
PRI_lep_pt	PRI_jet_leading_eta	-0.0008380436087712911
DER_deltar_tau_lep	PRI_jet_subleading_eta	-0.0008407634568477809
PRI_jet_leading_phi	PRI_jet_subleading_pt	0.0008529506793723453
DER_lep_eta_centrality	PRI_jet_subleading_eta	-0.0008581287841331952
PRI_jet_leading_eta	PRI_jet_leading_phi	0.0008641982326940685
DER_mass_transverse_met_lep	PRI_jet_subleading_eta	-0.0008850951887415002
DER_mass_MMC	PRI_lep_eta	-0.0009072197872079948
PRI_tau_phi	PRI_jet_leading_eta	0.0009131854390406328
PRI_jet_subleading_eta	PRI_jet_subleading_phi	0.0009202199827476792
PRI_jet_leading_phi	PRI_jet_subleading_eta	0.0009275224010296813
DER_lep_eta_centrality	PRI_tau_eta	0.0009543546866699569
PRI_tau_pt	PRI_lep_phi	-0.0009932196383119348
DER_met_phi_centrality	PRI_jet_leading_phi	-0.0010106195512465262
DER_deltaeta_jet_jet	PRI_lep_eta	0.001023806357459573
PRI_met	PRI_jet_leading_phi	-0.001032108333874027
PRI_lep_pt	PRI_jet_subleading_phi	-0.0011477296642808728
DER_pt_ratio_lep_tau	PRI_met_phi	-0.0012370029654900363
DER_mass_MMC	PRI_tau_phi	-0.001309885624648739
DER_pt_tot	PRI_lep_phi	-0.0013105221825025785
DER_mass_jet_jet	PRI_jet_leading_phi	-0.0013273717296156094
DER_pt_tot	PRI_jet_subleading_eta	-0.0013287685769758407
PRI_tau_pt	PRI_lep_eta	-0.0013448535022536465
DER_met_phi_centrality	PRI_tau_phi	0.0013839433256463004
