DER_lep_eta_centrality	PRI_jet_leading_phi	1.407673143802028e-05
PRI_met	PRI_jet_leading_eta	5.352047705046726e-05
DER_pt_tot	PRI_jet_leading_eta	-7.104919160894622e-05
PRI_tau_eta	PRI_jet_subleading_phi	-8.533670169863256e-05
DER_prodeta_jet_jet	PRI_jet_subleading_phi	-0.00010996597583028521
DER_mass_jet_jet	PRI_jet_leading_eta	0.00011958325915797176
DER_mass_transverse_met_lep	PRI_lep_phi	-0.00014947249508938973
PRI_lep_pt	PRI_lep_eta	-0.00017413929584058697
DER_pt_ratio_lep_tau	PRI_jet_leading_eta	-0.00023641991185885392
DER_mass_transverse_met_lep	PRI_lep_eta	0.0002690825553320258
PRI_tau_phi	PRI_met	0.0002862908398337531
DER_deltaeta_jet_jet	PRI_jet_subleading_eta	-0.0003254537043428558
DER_pt_h	PRI_lep_phi	0.00032626173272619265
PRI_tau_pt	PRI_lep_eta	-0.0003374786814420845
DER_sum_pt	PRI_jet_leading_phi	0.00037021875327263834
DER_pt_ratio_lep_tau	PRI_lep_eta	-0.0003789695601574547
DER_sum_pt	PRI_jet_leading_eta	0.0003821490044507474
PRI_tau_phi	PRI_lep_eta	-0.0005171921149833972
DER_deltaeta_jet_jet	PRI_lep_eta	-0.0006240106679608741
DER_mass_MMC	PRI_tau_phi	0.0006564389848369712
PRI_tau_pt	PRI_tau_eta	-0.0006887021626733473
DER_sum_pt	PRI_lep_phi	0.0006915360496296797
DER_prodeta_jet_jet	PRI_lep_eta	-0.0007015009635481951
PRI_lep_phi	PRI_jet_subleading_pt	-0.0007177473129435755
PRI_jet_leading_eta	PRI_jet_subleading_phi	-0.0007979325949668952
DER_mass_jet_jet	PRI_jet_subleading_phi	-0.0008852562250255613
DER_mass_vis	PRI_lep_eta	-0.0009161966500990965
DER_deltaeta_jet_jet	PRI_jet_subleading_phi	-0.0009541152392852374
PRI_lep_pt	PRI_jet_leading_phi	0.0009610351918694801
PRI_met_phi	PRI_jet_leading_eta	-0.0009745612145399679
DER_lep_eta_centrality	PRI_lep_phi	0.0009881198360668357
DER_deltaeta_jet_jet	PRI_jet_leading_phi	0.0010073712342554945
PRI_jet_leading_eta	PRI_jet_subleading_pt	-0.0010387228504457622
PRI_tau_eta	PRI_jet_subleading_pt	-0.0010618866320550272
DER_mass_vis	PRI_jet_leading_phi	-0.0010992970525808853
PRI_tau_pt	PRI_jet_leading_eta	0.001123601702286219
DER_mass_MMC	PRI_jet_subleading_eta	0.0011719179625376966
DER_mass_vis	PRI_jet_subleading_phi	-0.0011753697454089218
DER_sum_pt	PRI_lep_eta	-0.0011770173258955048
DER_pt_tot	PRI_jet_subleading_eta	-0.0011774315663619372
